entrezgene	FC	pvalue
100625427	-2.028267312	0.005617283
100622699	1.549664569	0.00782873
100627971	2.50844468	0.07149918
396955	-3.096614074	8.06E-05
100623207	-18.07763578	0.009457213
100738738	1.689336952	0.003786896
100514675	-5.59869631	0.000802882
102161004	3.547794868	0.000186737
100624907	-1.51459224	0.000831023
100621543	-1.463059657	0.017676574
100155667	1.646644793	0.012719558
100626434	1.175440133	0.066571619
100037984	-2.237306245	0.00023878
100524857	1.810405049	0.006427764
100623166	-1.240315491	0.048874874
100627416	-2.087954996	0.000223161
100152681	1.257980572	0.006469949
100624000	1.398867725	0.011288289
100626262	1.509212157	0.013834954
396966	1.477531834	0.02386002
100522482	2.300284949	0.020010005
100286809	-2.24201605	0.002808809
100620912	-1.35227394	0.028574381
397168	-2.587826343	0.002717331
397662	-6.472299374	0.000142729
100622284	1.200608479	0.05234991
100626293	1.53875679	0.01185975
100622793	1.393619961	0.017810623
100627974	-4.846330164	0.005988697
100048955	-1.448239145	0.077350867
100627627	-1.245240278	0.09342401
106504774	-1.434981489	0.039736437
100622591	-2.084948552	0.031093102
100739425	-1.420416781	0.002333157
100037301	-1.403116439	0.036435266
100144465	-1.210076119	0.036948405
100624339	1.288613215	0.053370779
100625457	-1.526027604	0.018323208
100152393	1.848192372	0.001356418
100738866	-1.365734182	0.046019487
100153456	1.566124775	0.043004698
733661	6.445813834	5.60E-05
100337671	1.64292398	0.064188302
100623146	-3.811771608	0.000198745
100620929	1.58025291	0.003504893
397470	1.522768513	0.010545571
100155623	1.622127727	0.001831697
100516076	2.098248666	0.003468013
100624986	2.284858733	0.001325767
100622547	-1.683441289	0.000394376
100624555	-1.560060071	0.024550536
100623181	-1.321458133	0.047623442
100519769	-1.362875291	0.032555425
100151782	2.0419383	0.000193479
100152644	-2.107082013	0.079957057
100625330	1.511271639	0.038180133
100523701	-1.534324212	0.047900092
100623705	-1.40222726	0.038466665
396907	1.45026157	0.000175346
100127357	-7.95371093	0.005493611
100152580	-2.442921446	0.001063973
100739398	-2.442921446	0.001063973
100620583	1.362717641	0.018289893
100622220	1.570867188	0.000759546
397605	-1.566850718	0.000587355
100627882	3.075554059	0.001588203
100157174	-1.310476914	0.028444624
100155770	-2.480494181	0.000309898
100624596	1.280864744	0.005553583
100523594	2.092565771	0.018595454
100622240	-2.166722948	0.001171375
100154456	-1.33971034	0.002435409
100624925	2.058067965	0.000379458
100525970	-1.490105936	0.000588455
106510528	-1.389305783	0.027198629
106510529	-1.389305783	0.027198629
397649	3.916264257	0.000223161
100154792	1.851387795	0.000439938
100523587	-1.581838988	0.05504309
100624464	-1.561801167	0.00777437
100127144	-1.920656563	0.010178293
100623993	2.337905914	0.001915948
100621783	1.290752249	0.010533613
100294711	-1.316271082	0.009752031
100622860	1.844108358	0.001217846
100627412	2.636239644	0.03343286
100625290	5.454530006	0.001021628
100625429	1.416757143	0.035937951
100170145	2.04095864	0.000220024
100038009	1.766373404	0.007322539
397587	1.365328535	0.046985717
100156484	2.386618646	0.000374408
100519332	1.27465009	0.013500666
100154751	1.295582167	0.012796846
100625110	1.711327545	0.004357598
100155743	-1.250606829	0.047597225
768108	-1.412591553	0.005371244
100625665	1.41913859	0.009721301
100625707	1.931024561	0.018685593
449528	1.27633054	0.080318925
100739757	1.698045284	0.00398228
100520242	-1.38145562	0.097943703
100522942	-1.385978183	0.002047729
100520245	-1.213976327	0.075738449
396827	34.61084113	0.00465918
100524676	1.233319706	0.04316063
100217379	-1.682993895	0.006852536
100521873	1.328132311	0.019430249
100621234	1.612340961	0.067301141
100627920	-2.670940777	0.062865707
100626704	1.420115424	0.001508525
396723	2.647612914	0.004622783
100738292	1.763798078	0.012869847
100625408	-1.489155286	0.001904276
100524251	1.301228201	0.02975081
396654	-4.056785603	7.09E-05
100152655	1.341037513	0.01876521
100623007	-1.557079762	0.01914855
100626002	-1.532098477	0.005625753
106505847	-1.427234357	0.003173675
100627455	1.388165497	0.013999583
100512268	-2.425056544	0.00593687
100518083	3.030489232	0.011214546
100153672	27.55738591	0.005094098
100625983	2.190606167	0.001200009
100517095	-1.363575814	0.002656925
100511327	-1.405818906	0.011830159
100511343	-4.453150829	0.004035363
692192	-2.084655191	0.002271485
100512162	1.956008016	0.053861523
396938	1.589882211	0.000893762
100153818	-1.322130471	0.010973057
654414	1.371782454	0.007075822
100522185	-1.640857157	6.71E-05
100623540	-1.285004291	0.008712141
100525679	-1.285004291	0.008712141
100515520	-1.285004291	0.008712141
100516891	1.41063874	0.094644884
100516533	-2.20920345	0.074132452
